time	GasIn	Tout
18173	244.4206	298.568
18174	0	298.517
18175	0	298.437
18176	0	298.381
18177	306.11175	298.26
18178	0	298.202
18179	0	298.137
18180	0	298.058
18181	0	297.955
18183	0	297.888
18184	0	297.841
18185	0	297.789
18186	0	297.699
18187	0	297.664
18188	0	297.578
18189	0	297.509
18190	0	297.465
18191	182.72945	297.422
18192	0	297.36
18193	0	297.305
18194	0	297.255
18195	0	297.203
18196	0	297.167
18197	0	297.121
18198	0	297.054
18199	0	297.011
18200	244.4206	296.973
18201	0	296.931
18202	0	296.884
18203	0	296.87
18204	0	296.84
18205	0	296.767
18206	59.34715	296.735
18208	0	296.748
18209	0	296.713
18210	0	296.666
18211	0	296.628
18212	0	296.627
18213	0	296.574
18214	59.34715	296.555
18215	0	296.528
18216	0	296.486
18217	0	296.475
18218	0	296.465
18219	0	296.429
18220	0	296.387
18221	0	296.373
18222	0	296.365
18223	0	296.339
18224	0	296.326
18225	0	296.294
18226	59.34715	296.271
18227	0	296.244
18228	0	296.225
18229	0	296.223
18230	0	296.213
18231	0	296.193
18233	0	296.172
18234	0	296.159
18235	59.34715	296.143
18236	0	296.141
18237	0	296.132
18238	0	296.11
18239	0	296.091
18240	0	296.09
18241	0	296.072
18242	0	296.055
18243	0	296.034
18244	0	296.027
18245	59.34715	296.013
18246	0	296.015
18247	0	296.012
18248	0	296.025
18249	0	296.004
18250	0	295.967
18251	0	295.953
18252	0	295.959
18253	0	295.927
18254	0	295.922
18255	0	295.9
18257	0	295.897
18258	0	295.897
18259	0	295.89
18260	0	295.872
18261	0	295.867
18262	0	295.863
18263	0	295.86
18264	0	295.846
18265	0	295.837
18266	0	295.851
18267	0	295.85
18268	0	295.816
18269	0	295.82
18270	0	295.792
18271	0	295.807
18272	0	295.792
18273	503.52343	295.796
18274	367.8029	295.784
18275	0	295.77
18276	0	295.769
18277	182.72945	295.783
18278	0	295.759
18279	0	295.769
18280	0	295.785
18282	0	295.875
18283	0	295.965
18284	0	296.013
18285	0	296.039
18286	0	296.08
18287	121.0383	296.093
18288	0	296.126
18289	121.0383	296.206
18290	0	296.354
18291	0	296.574
18292	0	296.819
18293	0	297.066
18294	0	297.266
18295	0	297.401
18296	0	297.438
18297	0	297.514
18298	59.34715	297.618
18299	0	297.719
18300	503.52343	297.764
18301	0	297.893
18302	0	298.019
18303	0	298.008
18304	0	297.88
18306	0	297.798
18307	0	297.879
18308	0	297.944
18309	0	297.929
18310	0	297.793
18311	0	297.637
18312	0	297.463
18313	0	297.35
18314	367.8029	297.237
18315	0	297.167
18316	0	297.113
18317	0	297.182
18318	0	297.339
18319	0	297.462
18320	0	297.547
18321	0	297.625
18322	0	297.631
18323	0	297.533
18324	0	297.401
18325	0	297.283
18326	0	297.217
18327	0	297.183
18328	0	297.171
18329	0	297.183
18331	0	297.196
18332	306.11175	297.202
18333	0	297.205
18334	0	297.207
18335	0	297.204
18336	0	297.177
18337	0	297.141
18338	0	297.098
18339	182.72945	297.04
18340	0	296.997
18341	0	296.968
18342	0	296.935
18343	0	296.918
18344	0	296.923
18345	0	296.913
18346	0	296.908
18347	0	296.907
18348	59.34715	296.931
18349	0	296.961
18350	0	296.984
18351	0	297.018
18352	0	297.056
18353	0	297.115
18355	0	297.169
18356	0	297.23
18357	0	297.269
18358	0	297.326
18359	0	297.35
18360	0	297.383
18361	0	297.378
18362	0	297.388
18363	0	297.388
18364	0	297.357
18365	0	297.366
18366	59.34715	297.363
18367	0	297.352
18368	0	297.348
18369	0	297.339
18370	0	297.332
18371	59.34715	297.341
18372	0	297.341
18373	0	297.351
18374	121.0383	297.352
18375	0	297.372
18376	0	297.379
18377	0	297.372
18378	0	297.397
18380	0	297.398
18381	0	297.418
18382	0	296.396
18383	565.21458	296.273
18384	0	296.033
18385	0	295.914
18386	0	295.901
18387	688.59688	295.932
18388	7733.72621	295.933
18389	10139.68106	295.947
18390	10398.78389	296.118
18391	10781.26902	297.348
18392	11348.8276	299.712
18393	11410.51875	303.882
18394	11348.8276	308.608
18395	11348.8276	311.631
18396	11472.2099	313.504
18397	11607.93043	314.553
18398	11348.8276	315.336
18399	10398.78389	315.766
18400	10781.26902	316.109
18401	11102.063	316.216
18402	11287.13645	316.228
18403	11607.93043	316.207
18405	11990.41556	316.041
18406	11916.38618	315.679
18407	12052.10671	315.272
18408	12557.97414	315.087
18409	12743.04759	315.095
18410	12681.35644	315.257
18411	12817.07697	315.487
18412	12878.76812	315.68
18413	12681.35644	315.785
18414	12743.04759	315.875
18415	12557.97414	316.005
18416	12557.97414	316.086
18417	12619.66529	316.1
18418	12817.07697	316.097
18419	12619.66529	316.081
18420	12743.04759	316.032
18421	12743.04759	315.922
18422	12619.66529	315.909
18423	12878.76812	315.911
18424	13002.15042	315.97
18425	12878.76812	316.049
18426	12940.45927	316.044
18427	13063.84157	316.058
18429	12113.79786	316.079
18430	13063.84157	316.154
18431	13063.84157	316.218
18432	12940.45927	316.217
18433	13063.84157	316.264
18434	12940.45927	316.242
18435	13002.15042	316.302
18436	13002.15042	316.317
18437	12940.45927	316.378
18438	13063.84157	316.374
18439	12940.45927	316.415
18440	12878.76812	316.388
18441	12940.45927	316.414
18442	13125.53272	316.429
18443	13063.84157	316.432
18444	12940.45927	316.427
18445	12878.76812	316.456
18446	12940.45927	316.434
18447	13125.53272	316.428
18448	13002.15042	316.432
18449	13002.15042	316.424
18450	13002.15042	316.438
18451	12940.45927	316.469
18452	12940.45927	316.459
18454	12878.76812	316.468
18455	13063.84157	316.481
18456	13002.15042	316.489
18457	13125.53272	316.483
18458	13002.15042	316.458
18459	12940.45927	316.516
18460	12878.76812	316.454
18461	12817.07697	316.521
18462	13002.15042	316.522
18463	13002.15042	316.524
18464	13002.15042	316.506
18465	12940.45927	316.519
18466	12817.07697	316.543
18467	13002.15042	316.506
18468	12940.45927	316.513
18469	13002.15042	316.503
18470	13002.15042	316.514
18471	12940.45927	316.496
18472	12940.45927	316.504
18473	13002.15042	316.474
18474	12878.76812	316.457
18475	12878.76812	316.453
18476	12940.45927	316.457
18477	12817.07697	316.45
18479	13002.15042	316.44
18480	13446.3267	316.451
18481	13063.84157	316.439
18482	12940.45927	316.426
18483	13187.22387	316.482
18484	13125.53272	316.521
18485	12878.76812	316.548
18486	13002.15042	316.54
18487	13125.53272	316.612
18488	13002.15042	316.592
18489	12940.45927	316.658
18490	12940.45927	316.627
18491	12940.45927	316.623
18492	12940.45927	316.63
18493	12940.45927	316.653
18494	13125.53272	316.606
18495	13125.53272	316.644
18496	13063.84157	316.608
18497	13063.84157	316.601
18498	13063.84157	316.587
18499	12743.04759	316.597
18500	13125.53272	316.613
18501	12496.28299	316.636
18503	12940.45927	316.62
18504	13002.15042	316.624
18505	12940.45927	316.664
18506	12496.28299	316.626
18507	13002.15042	316.632
18508	13125.53272	316.672
18509	13261.25325	316.665
18510	12940.45927	316.691
18511	12743.04759	316.566
18512	13002.15042	316.55
18513	13063.84157	316.532
18514	13125.53272	316.495
18515	13125.53272	316.473
18516	13063.84157	316.487
18517	13125.53272	316.496
18518	13187.22387	316.51
18519	13125.53272	316.545
18520	13125.53272	316.56
18521	13125.53272	316.575
18522	13125.53272	316.587
18523	13063.84157	316.601
18524	12940.45927	316.598
18525	13125.53272	316.568
18526	12940.45927	316.61
18528	12878.76812	316.607
18529	13002.15042	316.577
18530	13063.84157	316.62
18531	13063.84157	316.597
18532	13063.84157	316.627
18533	13125.53272	316.569
18534	13002.15042	316.541
18535	13125.53272	316.589
18536	13002.15042	316.532
18537	13187.22387	316.54
18538	13125.53272	316.558
18539	13569.709	316.507
18540	13063.84157	316.491
18541	12940.45927	316.525
18542	13125.53272	316.563
18543	12878.76812	316.498
18544	12878.76812	316.468
18545	13187.22387	316.529
18546	13063.84157	316.453
18547	13125.53272	316.524
18548	13063.84157	316.544
18549	13063.84157	316.57
18550	13261.25325	316.625
18551	13125.53272	316.697
18553	13063.84157	316.75
18554	13002.15042	316.787
18555	12940.45927	316.853
18556	12940.45927	316.909
18557	13063.84157	316.944
18558	13002.15042	317.015
18559	13002.15042	317.019
18560	12681.35644	317.053
18561	13384.63555	317.025
18562	12878.76812	317.046
18563	12817.07697	317.045
18564	12817.07697	317.028
18565	12878.76812	316.993
18566	12817.07697	316.956
18567	12743.04759	316.937
18568	12113.79786	316.889
18569	12878.76812	316.896
18570	12878.76812	316.812
18571	12743.04759	316.819
18572	12878.76812	316.83
18573	13002.15042	316.758
18574	12940.45927	316.791
18575	12743.04759	316.742
18577	12817.07697	316.761
18578	12237.18016	316.753
18579	12878.76812	316.775
18580	12940.45927	316.781
18581	12878.76812	316.754
18582	12940.45927	316.766
18583	12743.04759	316.77
18584	12878.76812	316.771
18585	13187.22387	316.746
18586	13063.84157	316.724
18587	13063.84157	316.693
18588	12817.07697	316.718
18589	12817.07697	316.756
18590	13063.84157	316.715
18591	12878.76812	316.738
18592	12298.87131	316.764
18593	12940.45927	316.773
18594	12681.35644	316.787
18595	13261.25325	316.759
18596	12681.35644	316.82
18597	12681.35644	316.772
18598	12817.07697	316.769
18599	12878.76812	316.785
18600	12557.97414	316.777
18602	12878.76812	316.781
18603	12817.07697	316.766
18604	12817.07697	316.732
18605	12619.66529	316.732
18606	12817.07697	316.754
18607	12743.04759	316.712
18608	12681.35644	316.728
18609	12817.07697	316.721
18610	12878.76812	316.734
18611	12817.07697	316.676
18612	12817.07697	316.698
18613	12817.07697	316.711
18614	12878.76812	316.707
18615	13063.84157	316.707
18616	12940.45927	316.688
18617	12940.45927	316.721
18618	12681.35644	316.721
18619	12817.07697	316.734
18620	12743.04759	316.776
18621	12681.35644	316.774
18622	12817.07697	316.768
18623	12817.07697	316.752
18624	13187.22387	316.798
18626	12619.66529	316.824
18627	12113.79786	316.751
18628	4624.49225	316.724
18629	2588.6843	316.711
18630	1836.05227	316.705
18631	1194.46431	316.705
18632	1132.77316	316.705
18633	873.67033	319.958
18634	2847.78713	318.639
18635	8560.38762	316.1
18636	10139.68106	315.711
18637	11028.03362	315.985
18638	10966.34247	315.717
18639	11854.69503	315.564
18640	11916.38618	315.401
18641	12557.97414	315.007
18642	12681.35644	314.787
18643	13063.84157	314.903
18644	13125.53272	315.097
18645	13125.53272	315.393
18646	13063.84157	315.619
18647	13187.22387	315.844
18648	13322.9444	315.95
18650	13125.53272	316.092
18651	13063.84157	316.249
18652	12817.07697	316.22
18653	13002.15042	316.242
18654	12940.45927	316.289
18655	12817.07697	316.355
18656	12681.35644	316.38
18657	12817.07697	316.446
18658	12681.35644	316.483
18659	12681.35644	316.507
18660	12817.07697	316.492
18661	12496.28299	316.535
18662	12878.76812	316.555
18663	12940.45927	316.531
18664	12681.35644	316.566
18665	12681.35644	316.568
18666	12681.35644	316.564
18667	12817.07697	316.552
18668	12557.97414	316.593
18669	12743.04759	316.611
18670	12557.97414	316.608
18671	12817.07697	316.626
18672	12878.76812	316.633
18673	12681.35644	316.619
18675	12817.07697	316.649
18676	12619.66529	316.617
18677	12817.07697	316.658
18678	12619.66529	316.608
18679	12434.59184	316.63
18680	12619.66529	316.623
18681	12878.76812	316.664
18682	12743.04759	316.608
18683	12681.35644	316.544
18684	12557.97414	316.615
18685	12878.76812	316.643
18686	12743.04759	316.541
18687	12743.04759	316.587
18688	12681.35644	316.547
18689	12619.66529	316.525
18690	12681.35644	316.525
18691	12619.66529	316.533
18692	12743.04759	316.593
18693	12619.66529	316.594
18694	12496.28299	316.544
18695	12681.35644	316.56
18696	12743.04759	316.574
18697	12619.66529	316.526
18698	12619.66529	316.531
18700	12817.07697	316.525
18701	12681.35644	316.56
18702	12557.97414	316.524
18703	12743.04759	316.604
18704	12878.76812	316.542
18705	12619.66529	316.616
18706	12817.07697	316.609
18707	12743.04759	316.651
18708	12817.07697	316.592
18709	12681.35644	316.574
18710	12557.97414	316.608
18711	12743.04759	316.603
18712	12496.28299	316.578
18713	13125.53272	316.644
18714	12817.07697	316.634
18715	12743.04759	316.624
18716	12817.07697	316.627
18717	12743.04759	316.637
18718	12619.66529	316.655
18719	12557.97414	316.635
18720	12681.35644	316.636
18721	12681.35644	316.613
18722	12817.07697	316.6
18724	12681.35644	316.604
18725	12743.04759	316.592
18726	13125.53272	316.595
18727	12434.59184	316.538
18728	12052.10671	316.572
18729	12496.28299	316.571
18730	12681.35644	316.551
18731	12681.35644	316.535
18732	12681.35644	316.524
18733	12681.35644	316.544
18734	12619.66529	316.58
18735	12743.04759	316.559
18736	12940.45927	316.609
18737	12619.66529	316.616
18738	12817.07697	316.616
18739	12817.07697	316.598
18740	12557.97414	316.648
18741	12434.59184	316.641
18742	12557.97414	316.615
18743	12743.04759	316.663
18744	12557.97414	316.663
18745	12619.66529	316.636
18746	12681.35644	316.629
18747	12743.04759	316.634
18749	12743.04759	316.607
18750	12878.76812	316.581
18751	12743.04759	316.557
18752	12817.07697	316.568
18753	12817.07697	316.575
18754	12619.66529	316.51
18755	13063.84157	316.56
18756	12817.07697	316.587
18757	12878.76812	316.601
18758	13063.84157	316.608
18759	12817.07697	316.617
18760	12878.76812	316.63
18761	12878.76812	316.641
18762	12878.76812	316.658
18763	12681.35644	316.598
18764	12743.04759	316.657
18765	12681.35644	316.682
18766	12557.97414	316.654
18767	12681.35644	316.64
18768	12557.97414	316.645
18769	13002.15042	316.648
18770	12878.76812	316.615
18771	12619.66529	316.634
18773	12743.04759	316.57
18774	12743.04759	316.622
18775	12940.45927	316.61
18776	12496.28299	316.577
18777	12681.35644	316.591
18778	12619.66529	316.6
18779	12619.66529	316.612
18780	12681.35644	316.572
18781	12681.35644	316.617
18782	12619.66529	316.589
18783	12681.35644	316.61
18784	12743.04759	316.622
18785	12557.97414	316.595
18786	13002.15042	316.609
18787	12434.59184	316.582
18788	12557.97414	316.58
18789	12681.35644	316.552
18790	12743.04759	316.591
18791	12681.35644	316.585
18792	12557.97414	316.588
18793	13002.15042	316.584
18794	13125.53272	316.583
18795	13187.22387	316.565
18796	12496.28299	316.612
18798	12619.66529	316.61
18799	12557.97414	316.616
18800	12557.97414	316.603
18801	12817.07697	316.614
18802	12298.87131	316.645
18803	12743.04759	316.636
18804	12557.97414	316.6
18805	12681.35644	316.616
18806	12681.35644	316.594
18807	12878.76812	316.591
18808	12743.04759	316.584
18809	12743.04759	316.62
18810	12878.76812	316.587
18811	12372.90069	316.614
18812	12817.07697	316.575
18813	12878.76812	316.609
18814	12817.07697	316.624
18815	12619.66529	316.63
18816	12681.35644	316.661
18817	12557.97414	316.615
18818	12743.04759	316.616
18819	12743.04759	316.633
18820	12743.04759	316.683
18821	12619.66529	316.648
18823	12817.07697	316.616
18824	12743.04759	316.626
18825	12619.66529	316.601
18826	12743.04759	316.64
18827	12619.66529	316.599
18828	12878.76812	316.635
18829	12817.07697	316.616
18830	12817.07697	316.637
18831	12817.07697	316.642
18832	12817.07697	316.6
18833	12743.04759	316.611
18834	12619.66529	316.644
18835	13063.84157	316.591
18836	12619.66529	316.646
18837	12681.35644	316.662
18838	12681.35644	316.626
18839	12743.04759	316.709
18840	12496.28299	316.695
18841	12817.07697	316.677
18842	12817.07697	316.665
18843	12496.28299	316.672
18844	12681.35644	316.639
18845	12619.66529	316.63
18847	12681.35644	316.682
18848	12619.66529	316.686
18849	12817.07697	316.646
18850	12743.04759	316.638
18851	12619.66529	316.633
18852	12681.35644	316.616
18853	12681.35644	316.642
18854	13261.25325	316.588
18855	12434.59184	316.632
18856	12817.07697	316.588
18857	12743.04759	316.674
18858	12940.45927	316.662
18859	12681.35644	316.606
18860	12743.04759	316.591
18861	12817.07697	316.632
18862	12743.04759	316.645
18863	12619.66529	316.608
18864	12619.66529	316.659
18865	12878.76812	316.637
18866	12681.35644	316.643
18867	12878.76812	316.664
18868	12817.07697	316.689
18869	12878.76812	316.639
18870	12743.04759	316.693
18872	12681.35644	316.68
18873	12817.07697	316.675
18874	12743.04759	316.654
18875	12878.76812	316.651
18876	12743.04759	316.596
18877	12496.28299	316.673
18878	12496.28299	316.658
18879	12817.07697	316.629
18880	12878.76812	316.653
18881	12496.28299	316.638
18882	12557.97414	316.601
18883	12817.07697	316.646
18884	12619.66529	316.646
18885	12681.35644	316.61
18886	12496.28299	316.614
18887	12817.07697	316.65
18888	12940.45927	316.658
18889	13125.53272	316.577
18890	12817.07697	316.613
18891	11669.62158	316.619
18892	4501.10995	316.605
18893	2403.61085	316.601
18894	1897.74342	316.598
18895	1515.25829	316.598
18897	1132.77316	316.595
18898	1009.39086	316.613
18899	811.97918	316.601
18900	626.90573	316.589
18901	0	316.602
18902	0	319.061
18903	2786.09598	318.058
18904	8560.38762	316.194
18905	9387.04903	315.8
18906	10460.47504	315.704
18907	10460.47504	315.657
18908	10781.26902	315.548
18909	11028.03362	315.405
18910	11472.2099	315.082
18911	11731.31273	314.778
18912	11854.69503	314.714
18913	12237.18016	314.829
18914	12372.90069	315.082
18915	12434.59184	315.127
18916	12619.66529	315.281
18917	12557.97414	315.382
18918	12878.76812	315.426
18919	12743.04759	315.554
18921	12434.59184	315.639
18922	12434.59184	315.765
18923	12619.66529	315.842
18924	12619.66529	315.877
18925	12743.04759	315.951
18926	12681.35644	316.056
18927	12817.07697	316.168
18928	12878.76812	316.234
18929	12681.35644	316.23
18930	12496.28299	316.244
18931	12619.66529	316.271
18932	12175.48901	316.36
18933	12237.18016	316.429
18934	12619.66529	316.435
18935	12619.66529	316.538
18936	12557.97414	316.553
18937	12557.97414	316.565
18938	12496.28299	316.615
18939	12681.35644	316.631
18940	12496.28299	316.606
18941	12681.35644	316.619
18942	12496.28299	316.647
18943	12619.66529	316.653
18944	12557.97414	316.673
18946	12557.97414	316.675
18947	12372.90069	316.663
18948	12372.90069	316.677
18949	12434.59184	316.654
18950	12434.59184	316.762
18951	12496.28299	316.688
18952	12237.18016	316.673
18953	12817.07697	316.68
18954	12434.59184	316.718
18955	12434.59184	316.746
18956	12496.28299	316.793
18957	12372.90069	316.777
18958	12434.59184	316.762
18959	12496.28299	316.783
18960	12434.59184	316.83
18961	12557.97414	316.749
18962	11990.41556	316.787
18963	12113.79786	316.808
18964	13063.84157	316.819
18965	12175.48901	316.781
18966	12434.59184	316.825
18967	12434.59184	316.809
18968	12496.28299	316.79
18970	12434.59184	316.813
18971	12496.28299	316.819
18972	11916.38618	316.768
18973	12372.90069	316.799
18974	12496.28299	316.764
18975	12496.28299	316.778
18976	12557.97414	316.78
18977	12434.59184	316.771
18978	13125.53272	316.759
18979	12557.97414	316.772
18980	12681.35644	316.828
18981	12496.28299	316.783
18982	12743.04759	316.811
18983	12434.59184	316.794
18984	12496.28299	316.82
18985	12496.28299	316.83
18986	12237.18016	316.856
18987	11854.69503	316.897
18988	12940.45927	316.845
18989	12175.48901	316.838
18990	12237.18016	316.861
18991	12237.18016	316.876
18992	12298.87131	316.856
18993	12113.79786	316.844
18995	12113.79786	316.852
18996	12298.87131	316.863
18997	12298.87131	316.816
18998	12372.90069	316.795
18999	12237.18016	316.815
19000	12237.18016	316.782
19001	12052.10671	316.776
19002	12237.18016	316.802
19003	12434.59184	316.807
19004	12237.18016	316.771
19005	12237.18016	316.75
19006	12372.90069	316.736
19007	12434.59184	316.8
19008	12175.48901	316.736
19009	12298.87131	316.73
19010	12298.87131	316.729
19011	12113.79786	316.767
19012	12434.59184	316.789
19013	12113.79786	316.773
19014	12113.79786	316.787
19015	12496.28299	316.721
19016	12298.87131	316.769
19017	12237.18016	316.717
19019	12298.87131	316.704
19020	12175.48901	316.743
19021	12113.79786	316.707
19022	12175.48901	316.719
19023	12496.28299	316.701
19024	12372.90069	316.706
19025	12372.90069	316.704
19026	12619.66529	316.695
19027	12113.79786	316.737
19028	12372.90069	316.69
19029	12298.87131	316.722
19030	12237.18016	316.787
19031	12372.90069	316.792
